ID,Year,UA,obesity,popCount,10301,"Violent crime - violence offences per 1,000 population",22401,90356,90360,90637,92309,92310,92899,92924,93111,93350,93351
574,2016,L19,331,1450,5.00950508,24.52208329,2186.659558,8.770116802,25.64877407,2.103518953,18.79921919,11.64211626,24.83673614,11.56985539,18.92270548,15.88591929,620.8946436
575,2011,L20,633,2532,4.590253403,17.4971661,1656.5005,7.998423345,25.74009686,1.13110707,23.53624048,10.19966328,22.84486211,12.47933884,8.448995142,3.886226921,478.8593658
576,2012,L20,642,2605,4.496565342,17.40120964,1758.259491,8.136755055,34.88325449,1.079504431,23.53655502,10.32779873,24.13958023,11.56157726,8.236485077,8.767457716,460.734986
577,2013,L20,691,2779,4.022096156,17.18018863,1576.820469,9.083852518,13.25741229,1.201515289,23.62534299,10.39045681,27.8245472,11.78680288,8.378158454,7.852226942,492.3944532
578,2014,L20,688,2913,4.254147,21.13961135,1764.171712,9.714017828,17.50327536,1.659063153,23.56592121,10.41505362,22.94445581,11.24196081,10.39194431,15.68253468,491.5963153
579,2015,L20,839,3128,4.152110873,24.41618483,2259.801904,9.064367628,17.7480146,1.780205231,23.52042305,10.38339719,20.91938387,9.851033618,10.8776816,13.5469962,514.4097549
580,2016,L20,895,3225,4.274335974,25.36513594,2169.065377,9.854473079,29.46536012,1.877078264,23.58145084,10.3417205,21.78252929,11.83475544,12.19322009,17.71638084,519.9967197
581,2012,L21,528,2100,4.493235619,18.99987529,2405.932366,7.946383916,3.038787771,1.268669846,22.4313639,7.051023884,29.11926532,13.04528004,10.71576917,5.106534619,496.1190964
582,2013,L21,578,2280,4.178394278,19.65389859,2338.599491,9.310920835,21.5898907,1.439602997,22.41812171,7.091121084,28.22292201,13.21871689,11.73784138,8.564073099,506.6944226
583,2014,L21,633,2464,4.176137154,23.77261543,2450.422003,10.38701595,26.95527671,1.841297129,22.29847109,7.147333001,25.63348576,12.90747952,13.15457515,12.63176543,503.5018713
584,2015,L21,687,2511,4.111851635,25.38340737,2595.143492,9.676322073,25.5717612,2.079705269,22.25840315,7.179963336,26.16465217,11.30334009,14.69274323,5.004842311,529.2418163
585,2017,L21,657,2585,4.250243255,27.23792451,2511.398895,11.7274521,25.82492372,2.713015991,22.35219553,7.361699986,25.76627736,12.34577834,15.5832616,7.750534633,546.0692222
586,2011,L22,222,1459,4.310706071,12.14495568,1698.648049,11.81471074,21.22930855,0.844158302,20.65237869,12.66839968,26.23104797,12.00829324,8.884134798,14.46222698,569.880334
587,2013,L22,227,1472,3.987990408,10.16771494,1684.479185,9.220142391,-0.026325072,0.777357524,21.06917112,13.03645917,18.46273923,11.12031273,9.349633035,12.83515004,570.7117276
588,2016,L22,246,1592,4.02125458,15.18416622,1853.116615,9.164428176,38.02178562,1.44287703,21.50014794,13.3736041,24.67074664,11.20168066,12.15274198,12.42838081,569.880334
589,2017,L22,268,1729,4.190497901,16.53460838,2250.212518,10.74167367,29.90178301,1.579234018,21.63287827,13.48398175,21.25136288,10.94394825,13.23553136,15.78422698,565.1912743
590,2011,L23,626,2249,4.795463964,19.17758814,2769.672299,4.894708809,13.53840588,1.43441715,20.00097031,7.729613448,25.83267316,13.91216143,9.98716323,16.49607314,524.0871761
591,2012,L23,581,2239,4.687259333,18.22897043,2958.510119,6.275363067,15.28833583,1.220999179,20.10150763,7.789415354,23.14364321,12.76977995,9.906207015,14.56391928,522.3578775
592,2013,L23,664,2473,3.937032883,17.87646203,2798.240537,7.928811965,7.966415705,1.501717235,20.0383721,7.830510729,26.23104797,12.9925827,10.42230289,13.24191928,511.815807
593,2014,L23,711,2557,4.089857055,22.34075887,2464.705684,8.782321197,14.30340062,1.939162837,19.94902661,7.888314248,19.95664475,12.53829526,12.45632779,14.66561159,506.3618652
594,2015,L23,781,2922,3.952384616,24.24224244,2514.870147,8.622068967,10.64945051,1.987925306,19.94565034,7.916980126,16.70325049,10.96070641,13.93377872,11.51315004,543.8078316
595,2016,L23,767,2820,3.961576121,24.01313154,2282.812957,8.671538959,11.38726455,2.173190306,20.02386892,8.00828299,19.32588464,11.90905668,15.07728526,12.93684235,533.4320399
596,2017,L23,718,2933,4.211912711,25.02523308,2270.1715,8.967272489,10.4121943,2.540992869,20.03934547,8.123915118,15.10975126,12.08451258,15.64397876,11.71653465,575.1679972
597,2011,L24,140,644,4.671379181,13.68008805,2480.043486,9.929230104,16.93334993,0.926555234,16.51616946,12.11324334,31.01154566,14.94723013,16.85832199,3.072688455,799.1786811
598,2012,L24,137,661,5.136615764,13.46713718,2290.801532,8.636462795,18.1016518,1.127462487,16.82356693,12.79692281,29.41804643,13.7611361,21.75617301,5.716688469,655.2145702
599,2013,L24,150,671,4.418881699,13.60799872,2095.51537,10.53105883,13.11919027,1.25135672,17.08490515,13.29285219,29.51764013,14.00958085,21.48294578,8.665765407,717.3030422
600,2014,L24,165,695,4.339723712,19.32858361,2317.420798,14.07477808,9.771941661,1.918298772,17.26165416,13.68806849,27.22698499,13.80141625,25.76350566,3.784534612,581.2870538
601,2015,L24,143,715,4.353171446,21.045963,2151.140418,8.591014744,8.58716808,1.67110081,17.46533876,14.14517242,25.23511095,11.7638866,30.24645607,2.665919222,592.5607507
602,2017,L24,153,725,4.772266559,24.43427363,2091.50286,11.53029642,13.14310811,2.307475748,17.87585742,15.20516538,26.82861018,12.40392713,29.67976256,10.39453465,762.6971312
603,2012,L25,623,2763,4.809938726,15.96327848,2418.64674,10.84314148,15.31136775,0.832832454,23.4206351,10.00902958,24.43836134,12.15588619,8.550190411,25.34330396,442.7103733
604,2013,L25,690,2934,4.421940702,16.99205741,2395.650051,11.90896045,16.47344958,1.167252811,23.48861694,10.11443002,23.94039283,12.34557643,9.228198713,17.61468853,428.9757515
605,2015,L25,759,2910,4.734786212,21.95574959,1897.565145,13.02874263,27.58644596,1.554492961,23.50243077,10.23730728,22.87806001,10.55275628,12.45632779,20.15699624,449.9601253
606,2016,L25,765,3082,4.82566095,22.05796719,1830.593356,13.3046976,37.60132693,1.629155379,23.54170938,10.28899872,20.45461326,12.26006944,13.55935622,11.41145773,471.1772892
607,2011,L26,728,3320,4.501585809,16.76889196,2767.440112,11.83768625,26.18227944,0.904348222,22.13526442,10.67731359,25.33470465,13.16238525,9.713936004,9.68268849,466.288695
608,2012,L26,762,3408,4.61513496,16.8846152,2944.687364,10.63906952,23.28341968,0.884372094,22.44151351,10.92954488,23.44242432,12.29005241,10.2401514,12.53007312,476.8307655
609,2013,L26,812,3559,4.211729975,15.02191088,2970.309591,10.87038523,5.569787305,1.044775929,22.72418673,11.16355851,24.93632985,12.48771792,11.24198456,6.428534626,479.8902938
610,2014,L26,829,3633,4.308776819,18.44660302,2765.821444,11.07921301,20.9586343,1.262205704,22.8923942,11.44798029,23.14364321,12.02777713,12.59800117,4.903150003,473.8710044
611,2015,L26,873,3647,4.426966791,21.80681405,2864.785433,11.20629031,21.48302907,1.414840996,23.07519649,11.6572087,23.34283062,9.798033416,14.69274323,11.81822696,468.9158987
612,2016,L26,934,4035,4.25998795,22.4557946,2833.98994,10.3473623,19.57552169,1.452599093,23.21948261,11.94848884,21.38415448,11.42872342,15.08740478,10.29284234,473.5717027
613,2017,L26,998,4195,4.319080753,22.36273779,2900.269917,13.40327544,21.987864,1.565414756,23.36979976,12.32479109,19.25948884,11.56813919,15.23919769,12.3266885,483.4819141
614,2011,L27,839,3440,4.982332978,11.22562459,1549.324,10.88870754,30.46988661,0.738994764,24.62139179,12.32665786,26.62942278,12.35769076,8.540070884,12.83515004,461.5663795
615,2012,L27,858,3519,5.052899265,11.81500693,1467.256017,8.6755076,23.50084044,0.812186389,24.74288108,12.52942668,25.43429836,11.22368836,8.540070884,14.7673039,436.5248051
616,2013,L27,900,3625,4.716028413,12.37158858,1559.00549,10.42403682,16.07649512,1.003147622,24.75794064,12.65921423,28.42210941,11.41489289,8.712102841,3.987919229,440.7150287
617,2014,L27,991,3854,4.842419436,16.02801935,2049.750942,10.458956,36.21069543,1.241064713,24.77283644,12.71500528,26.33064167,10.97352741,9.450828304,9.377611565,445.8031574
618,2017,L27,1079,4239,4.815231458,19.16884154,1760.558184,12.41749701,30.88498112,1.682655168,24.78344705,12.88881114,26.13145427,11.57974876,13.35696568,8.360688483,470.7782203
619,2011,L28,461,2882,4.817004081,11.72349917,1833.325561,10.45146193,21.84723743,0.675536543,21.6595625,16.68730199,21.45055028,10.97736361,8.337680346,26.36022704,544.0406218
620,2012,L28,507,2923,4.710756661,10.63153219,1657.881479,6.948075618,18.51506394,0.645549762,21.70935234,17.0504988,20.35501956,10.03083049,7.912660217,23.10607318,563.9608118
621,2013,L28,475,3084,4.215611739,11.24140517,1638.67358,7.448567977,9.461099379,0.865566932,21.69509569,17.22726414,17.96477072,10.34923551,8.206126497,15.37745775,567.9182452
622,2014,L28,528,3207,4.238365368,14.67202306,2050.556226,8.364086573,22.77777817,1.090563463,21.77228206,17.33348346,22.4464873,9.760478988,9.207959659,4.699765387,572.3080033
623,2016,L28,581,3357,4.15661576,16.76306673,2015.621557,7.981494055,22.82812591,1.209528529,21.91686738,17.33210513,17.63279171,10.91396528,11.1407893,21.07222701,584.113792
624,2017,L28,519,3467,4.381692449,17.34396466,2129.239411,8.967272489,35.55756697,1.433803281,22.0224677,17.30680556,18.76152033,10.44160729,11.1407893,20.05530393,610.2195501
625,2011,L29,575,2499,4.625435807,17.75895443,2627.43734,10.61196847,19.55317581,0.896514958,22.11071844,10.53530591,20.85298807,12.82025633,8.833537164,28.69915013,451.6561682
626,2013,L29,605,2587,4.270243008,16.61570923,2620.37788,9.939778183,11.31655066,1.105098362,22.58720784,10.88995883,18.16395812,11.95115398,9.501425939,17.30961161,455.6136016
627,2014,L29,627,2778,4.41726802,19.38231595,2783.286626,9.832553566,25.79361457,1.695994017,22.74589762,11.10834006,21.35095658,11.35977268,10.60445437,17.41130391,455.9794147
628,2015,L29,688,2829,4.336419935,22.64534547,2808.341972,11.50015952,17.19342312,1.787308319,22.89107748,11.31701837,23.80760123,9.469230262,11.90987334,13.24191928,463.4952126
629,2016,L29,746,3096,4.368644765,23.01463098,2563.852252,10.64309583,38.64511324,1.800799669,23.0693453,11.51389823,20.75339437,11.40600905,12.95218461,17.71638084,473.9042601
630,2017,L29,688,3061,4.459307067,24.46755288,3200.528295,12.51607485,9.153755538,1.747295751,23.23786966,11.73698277,18.03116652,11.43296344,12.27417631,14.05545774,490.731666
631,2011,L30,330,1471,5.117190593,17.77947472,2712.49775,6.542722349,15.11433771,1.200144024,17.21633072,8.722652128,24.43836134,14.59308783,11.49497274,20.46207316,594.1570263
632,2012,L30,305,1397,5.115614123,19.81203114,2907.322005,7.257195359,22.54587285,1.173140799,17.32446256,8.768448264,26.52982908,13.35358979,10.94851828,16.19099622,591.3302882
633,2013,L30,334,1477,4.408925604,18.819203,3289.575222,8.434518662,17.94702161,1.388799544,17.3923827,8.819887229,24.93632985,13.54015049,12.88134792,19.54684239,594.4895838
634,2014,L30,334,1517,4.569719662,23.74763769,2985.422369,10.94616991,24.49470601,1.739747088,17.28175606,8.804165142,24.53795504,13.31270392,13.91353966,12.53007312,601.1074766
635,2015,L30,328,1527,4.517333458,26.78683595,3048.134802,9.622249815,-1.121965791,1.897474347,17.23500684,8.738823812,24.17277813,11.56087059,16.62557287,13.34361159,595.620279
636,2016,L30,417,1626,4.809883656,26.01540455,2684.554546,8.277227585,29.15891534,2.029041259,17.16205864,8.751671534,22.5792789,11.88654421,16.88868057,18.52991931,613.2790785
637,2017,L30,389,1658,4.923432055,26.20702082,2422.503617,10.24878445,31.07529242,2.616025682,17.22832049,8.754495931,18.29674972,12.39302423,16.62557287,18.22484238,639.4180924
638,2012,L31,534,2291,4.980231156,15.79570493,2187.615686,9.940185904,15.38552367,1.188091112,22.0414319,8.91313272,24.33876764,12.00576943,10.58421532,6.428534626,466.2554393
639,2013,L31,577,2504,4.484833043,15.82314125,2336.432388,11.76339565,20.97243708,1.196077372,22.03624949,9.058979638,24.53795504,12.18879679,11.63664611,4.089611537,458.6066184
640,2014,L31,587,2541,4.559056133,20.98407242,2688.652987,13.13052275,17.01154691,1.697964121,22.04080087,9.246736173,25.43429836,11.83465449,12.89146745,10.19115003,458.8061529
641,2015,L31,608,2530,4.533718083,24.44636641,1964.469393,12.38378677,16.88647551,1.799567365,21.98625953,9.349183217,23.17684111,10.31854587,14.00461541,11.41145773,492.5607319
642,2017,L31,684,2761,4.572512821,27.52685201,1874.952108,14.29047603,19.56269316,2.097717639,21.86238404,9.768593929,24.93632985,11.96316736,16.40294328,8.157303866,517.5357948
643,2011,L32,495,2426,5.075988801,11.15204507,2177.985632,10.58088329,10.8156446,0.699344326,20.98177644,17.67784257,21.05217547,11.32373255,7.558476775,9.174226949,477.4626246
644,2012,L32,461,2338,5.293147028,11.51133434,2010.020799,6.798389679,20.89791854,0.677558309,21.00004543,18.12319464,23.84079913,10.47633504,7.143576173,6.733611551,475.9661162
645,2013,L32,504,2462,4.707372524,11.53471927,1776.85916,7.340861918,19.05911506,0.792213092,21.09185477,18.29438955,20.05623846,10.76960282,7.60907441,2.665919222,469.7472923
646,2014,L32,540,2628,4.853946253,14.05995765,1689.814091,8.258281645,28.23552468,2.052932093,21.21201247,18.31805753,16.47086519,10.23475508,8.266843658,2.259149989,470.3458956
647,2015,L32,597,2718,4.694333796,17.96043922,1591.146727,7.694330952,21.80232632,1.295085566,21.32172549,18.19335109,19.85705105,9.149512856,9.015688648,14.97068852,493.8577059
648,2016,L32,617,2709,4.765670829,20.24539968,1505.740441,7.882916212,24.41812338,1.328833022,21.55172867,18.07249094,18.36314552,11.08871451,10.07823897,0.937149982,505.863029
649,2011,L33,376,1878,4.786824653,10.9865229,2576.030529,8.504191453,26.33242551,0.925049592,17.75685319,8.736224927,18.86111403,13.00954276,10.94851828,0.428688441,640.7483221
650,2013,L33,394,1985,4.306490856,11.11395732,2597.762475,8.135844498,7.722792386,1.028882438,18.27096526,8.968744235,17.86517702,12.16244812,12.07178577,14.25884236,630.2727631
651,2014,L33,427,2083,4.407393189,15.11633722,2895.56847,10.52180581,36.84515484,1.219383418,18.53750878,9.053888573,16.27167779,11.67020244,13.45816095,12.53007312,650.9578352
652,2015,L33,355,1966,4.373176492,17.80938963,2674.082822,9.700623867,21.34420848,1.562985954,18.70443627,9.133839672,16.57045889,10.10180028,14.12604973,12.12330389,646.5348214
653,2016,L33,435,2129,4.383141411,17.25665156,2824.609852,7.094293465,21.77391202,1.842761012,18.90271124,9.239612027,16.73644839,11.72845218,15.48206633,9.580996181,676.7975474
654,2017,L33,446,2372,4.432424075,18.6576241,2668.329835,9.657317393,31.37672469,1.86200524,19.09028986,9.359787128,18.36314552,11.70593971,16.71664861,15.47915006,682.6505581
655,2011,NE01,431,1962,4.786389554,5.506217463,3282.780317,10.52661185,7.482950026,0.372999456,19.62992271,17.49031424,20.85298807,7.620381331,5.767320516,10.49622696,371.2437819
656,2012,NE01,364,1887,5.091873932,5.025875198,2593.7988,9.530697313,28.96495397,0.415378607,19.61050162,18.11576379,23.54201802,7.544262946,5.81791815,10.90299619,359.205203
657,2013,NE01,360,2014,4.219069593,6.124959864,2175.908771,9.709128471,-2.053128881,0.488745672,19.61024564,18.5101564,24.43836134,7.455020703,5.919113419,11.0046885,372.008664
658,2016,NE01,457,2213,4.589163506,21.81082465,2646.351137,11.0374072,5.36732947,1.986196329,19.52973145,19.35813848,19.89024895,6.439839702,6.192340645,16.90284237,395.8862874
659,2017,NE01,442,2109,4.708475536,28.14135476,2916.059422,9.164428176,31.32176772,2.429936989,19.57831444,19.58044198,19.19309304,6.585009777,6.172101591,16.08930391,428.3771481
660,2011,NE02,429,1943,5.320880559,9.077373923,2166.913045,11.61267754,6.895063609,1.030470593,21.57060758,15.59942666,23.14364321,7.379306129,5.190507483,23.4111501,375.9993531
661,2012,NE02,420,1991,5.326228214,9.219362229,2049.942192,10.16354029,25.18322114,0.922229248,21.42741941,16.16029956,21.45055028,7.48268176,5.311941805,17.10622699,376.4981893
662,2013,NE02,455,2102,4.487296838,8.733242702,2060.033846,10.9794994,12.98466994,0.929104827,21.41849422,16.56765328,22.4464873,7.397376674,5.028595052,22.59761163,395.8197759
663,2014,NE02,414,2091,4.613129483,11.12445656,1894.908579,10.56858398,40.1791572,1.252591023,21.40026983,16.91651811,22.04811249,7.657430996,5.332180859,23.10607318,385.6102628
664,2015,NE02,479,2259,4.657858153,15.4033736,1907.34431,12.16068409,20.45024828,1.954535692,21.45698155,17.17288676,22.11450829,6.228444613,5.311941805,20.36038085,384.7123578
665,2017,NE02,506,2353,5.058227471,21.86228824,1759.402726,11.13598504,39.14187919,2.484413867,21.5387222,17.65652264,24.00678863,6.997199915,5.615527612,17.10622699,415.207874
666,2011,NE03,674,2820,5.485313554,8.261389794,2279.297941,11.74110554,14.47887244,0.78976431,19.48509068,16.93181107,29.21885903,7.678732029,4.988116945,15.88591929,347.9980176
667,2012,NE03,556,2602,5.898614094,6.645665192,2414.6387,11.57715684,23.31301093,0.629855217,19.41974865,17.49615489,27.12739129,7.776656211,5.008355999,16.39438083,349.760572
668,2013,NE03,636,2813,4.772051335,7.256856951,2105.836054,12.22954059,8.739586835,0.72568233,19.35000551,17.85994951,24.33876764,7.91758627,4.876802149,19.85191931,344.1736072
669,2014,NE03,664,2866,4.927470334,8.949272597,2369.099615,12.52069941,24.91284058,1.299074037,19.26762964,18.18866832,30.11520234,7.994512277,4.998236472,19.34345777,356.5779993
670,2015,NE03,701,2918,4.759655533,15.70029458,2235.53029,13.78806097,16.30609087,1.728883718,19.21196636,18.42836912,27.7913493,6.454477853,5.109551267,17.2079193,359.9368293
671,2016,NE03,713,2956,4.92774063,23.61360244,2447.603038,15.07909878,26.89346104,2.373224843,19.15045271,18.71609509,23.47562222,6.597326015,5.008355999,16.59776545,380.7549244
672,2017,NE03,769,3074,5.188797761,32.57471112,2299.987601,12.41749701,37.78252996,2.919188862,19.22146394,18.99466099,23.47562222,6.751783744,5.261344171,18.93668854,387.1067712
673,2013,NE04,598,2580,4.861382536,10.58081495,2195.255395,12.77594584,15.57623855,1.127864381,18.93736259,14.16604239,32.20667008,7.534773387,5.908993892,19.85191931,371.9088968
674,2014,NE04,628,2598,4.860793145,13.57749132,2413.853105,13.14434119,21.32022218,2.18698165,19.06230376,14.26814319,27.52576609,7.789578164,5.807798623,18.428227,363.4286823
